File ID	File Name	Run Metadata ID	Protocol	Study Name	PDC Study ID	PDC Study Version	Study ID	Project Name	Data Category	File Type	Access	File Size (in bytes)	Md5sum	Downloadable	File Download Link
05c69f63-e212-4c7b-b9d9-d1c643eb5a94	05CPTAC_C_UCEC_P_PNNL_20200223_B2S1_f10.mzML.gz	05CPTAC_C_UCEC_Phosphoproteome_PNNL_20200223	CPTAC3-UCECC Phosphoproteome New	CPTAC UCEC Confirmatory Study - Phosphoproteome	PDC000441	1	07a7b5aa-e984-480c-a339-a9399d7aa787	CPTAC3 Discovery and Confirmatory	Processed Mass Spectra	Open Standard	Open	143922189	4577b86e969f4f5782a9cc75bf109fc9	Yes	https://d3iwtkuvwz4jtf.cloudfront.net/studies/441/mzml/05CPTAC_C_UCEC_P_PNNL_20200223_B2S1_f10.mzML.gz?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzQ0MS9tem1sLzA1Q1BUQUNfQ19VQ0VDX1BfUE5OTF8yMDIwMDIyM19CMlMxX2YxMC5tek1MLmd6IiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNzU1NjEwMjk4fX19XX0_&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=DnzNwEAen7WVXVoXTSI-pdGeOgayJjLQdLQSBr2xCyg3mTRoWiXTBRuQJNxVBVU6Yv2pmA1JUM~HrvvvzI4-bh6AImk~Mx~N0AL2-PxFAxqTQSNs-ot4jLAfbSMDnHzFybvCf2qBpmXNRAI0Za3949kmVwnBZGdUwwsZ0oUaAMzIKHCR-9DP1LjT0G0RIzzcxxdtSv5Mf7WlKh0oUXSRbteYsbNcSyPkE1NEYH4tFeNZkWP53vhGAk1rTBhdAUM1uOLWtwi81jZF-HHL~1RRJ-KeBccBTCVBZIiJOvTJ-dAOgjsb~oVc3Fn4ifMTEStqCYfBLrm3yXavopDMbxrg9g__
068eecd1-4f72-47de-8fa1-1845df86a682	01CPTAC_C_UCEC_P_PNNL_20191223_B1S1_f06.mzML.gz	01CPTAC_C_UCEC_Phosphoproteome_PNNL_20191223	CPTAC3-UCECC Phosphoproteome New	CPTAC UCEC Confirmatory Study - Phosphoproteome	PDC000441	1	07a7b5aa-e984-480c-a339-a9399d7aa787	CPTAC3 Discovery and Confirmatory	Processed Mass Spectra	Open Standard	Open	198006079	baeb63ef114a26cc78e9c6a586e6e5e2	Yes	https://d3iwtkuvwz4jtf.cloudfront.net/studies/441/mzml/01CPTAC_C_UCEC_P_PNNL_20191223_B1S1_f06.mzML.gz?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzQ0MS9tem1sLzAxQ1BUQUNfQ19VQ0VDX1BfUE5OTF8yMDE5MTIyM19CMVMxX2YwNi5tek1MLmd6IiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNzU1NjEwMjk4fX19XX0_&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=drYCkDLtP33CFdewL5~apJ-MU5ocx-VcIsLHIbUnrdz7CBGilJNId8H7WZDkvfolN76~J~XZeHHoeZaMImP2IruFiGQrw6088DxdBsSq04tZBReFzxr4SJFAHSBPXc5OotJreRhBQqvJnPuCqPmqqDT4opwdAPQDRpffR65BoP12QzS7GYcW1E5OZtfDBjTRQ9DtBYoT6D8y5kegxm37IFxuLQP1kBSz5ywnPg-h4cNLWLy58iJSnstkmo0SdU3VBB6ODauOSptlYvn3uXLSiS3CqzKOKpGFIQV1KATxZSAc1yJoPoOExQLnK3pii7Zw8O68ZM9VAMmxmdWgWKAeDw__
0745aa05-280c-4f91-81ca-5e9b4f9b1bd4	11CPTAC_C_UCEC_P_PNNL_20200522_B3S3_f10.mzML.gz	11CPTAC_C_UCEC_Phosphoproteome_PNNL_20200522	CPTAC3-UCECC Phosphoproteome New	CPTAC UCEC Confirmatory Study - Phosphoproteome	PDC000441	1	07a7b5aa-e984-480c-a339-a9399d7aa787	CPTAC3 Discovery and Confirmatory	Processed Mass Spectra	Open Standard	Open	185223304	f46be1316393b562761a30fc50711200	Yes	https://d3iwtkuvwz4jtf.cloudfront.net/studies/441/mzml/11CPTAC_C_UCEC_P_PNNL_20200522_B3S3_f10.mzML.gz?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzQ0MS9tem1sLzExQ1BUQUNfQ19VQ0VDX1BfUE5OTF8yMDIwMDUyMl9CM1MzX2YxMC5tek1MLmd6IiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNzU1NjEwMjk4fX19XX0_&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=WbT7OWogcQH8EOzXTs2WOBVtFOJRzz93~c7OHlBboC5l3GuDRVmSNGxINfX3u-D0A-BQQ5K3DhOw-se23JShrCp3Xb1OaLNUh7dd0YuG8DWj9p3vwbA~n-EH5IfXrVbK8HDV9DaIG20CBP1uupChicmHaU2ytl4hJvPo3TkD4yUhiFli5Xow9EBAhl4XUt3qFyyxu4YkY5AGA851PtVirbnnn-UDr5~DIg3Jn-GGWX1vN-sofXvr2YTmrIuLPk24vFuo1p88a7E7UMj0NVPGxHjmXP-azH877KU5pmv0PE9CKxOJ9BTeVnX~wpxoJtV-c0ZdFufI~jStPGfJS3FE0g__
08127ae2-3e69-4f2c-bb40-0b2c3ae1f30b	04CPTAC_C_UCEC_P_PNNL_20191223_B1S4_f11.mzML.gz	04CPTAC_C_UCEC_Phosphoproteome_PNNL_20191223	CPTAC3-UCECC Phosphoproteome New	CPTAC UCEC Confirmatory Study - Phosphoproteome	PDC000441	1	07a7b5aa-e984-480c-a339-a9399d7aa787	CPTAC3 Discovery and Confirmatory	Processed Mass Spectra	Open Standard	Open	197759661	e63a0a9a0517b4c925431889eb28bd3e	Yes	https://d3iwtkuvwz4jtf.cloudfront.net/studies/441/mzml/04CPTAC_C_UCEC_P_PNNL_20191223_B1S4_f11.mzML.gz?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzQ0MS9tem1sLzA0Q1BUQUNfQ19VQ0VDX1BfUE5OTF8yMDE5MTIyM19CMVM0X2YxMS5tek1MLmd6IiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNzU1NjEwMjk4fX19XX0_&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=eqE9-4WFl2Yrwyfog2vpmpeyCuAopAKZwUmuTq~hOvXc6~FaP9ARr7gK3xaZz5sR4yaokhKxTnMBu74~JLMQGwruzMg5oEkBXenCT04RuOMNb0v4BMkAtzYoLIHxtfcFG2jpXo97SVwWw9pWjwAf2EHS4DjaSq1lvPNXG2JPboeN-Owl8BoakdxUfDgGP4omdIdC2JUTjGHyw-W1nQgFst1fJEoW5TB2~hUxVABrk9qBjJcscuPoaDKXK31A8dSKgks11Kgq99jeWg6WZO~w2sqoN4CvTMmUDj1xVbG1wZ7jEJ1ScldKx3zd2EXnJgk4gd82cbbQvr94pR7Tcfipaw__
09793b9b-73d4-4d73-a585-87b430dd3880	13CPTAC_C_UCEC_P_PNNL_20200706_B4S1_f08.mzML.gz	13CPTAC_C_UCEC_Phosphoproteome_PNNL_20200706	CPTAC3-UCECC Phosphoproteome New	CPTAC UCEC Confirmatory Study - Phosphoproteome	PDC000441	1	07a7b5aa-e984-480c-a339-a9399d7aa787	CPTAC3 Discovery and Confirmatory	Processed Mass Spectra	Open Standard	Open	190929955	08f9f07656a392294a0357b7a2fb1058	Yes	https://d3iwtkuvwz4jtf.cloudfront.net/studies/441/mzml/13CPTAC_C_UCEC_P_PNNL_20200706_B4S1_f08.mzML.gz?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzQ0MS9tem1sLzEzQ1BUQUNfQ19VQ0VDX1BfUE5OTF8yMDIwMDcwNl9CNFMxX2YwOC5tek1MLmd6IiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNzU1NjEwMjk4fX19XX0_&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=JC2ICLgPhG6idfaX3TzTmdcGe5eCK5o02e7lHUigrq-fvA9HEcdZLId3sib1GVij7tc3-XDyxtt4PVrLlv1Jz1G3zmWJ6WxdI4B3c~0ue5be6qSsyS35zCn2yp-GInpRhoWnA0jzxqPn-tmMf0-QJrCLlRXh6Cje~lhCi0kGGHodWYBxBKXW5rV8iui-ftcwpns-dbctmjvviD1LYyOCq1IuZqEAAqGE3YoF1C6T~w2jUKrNx~YVCJq~9I29G35bTaOsSM9FozMhOxYs9i2BsXs6Xtj08HW-EZIHo~JG--Ca4bRfg-wvPniTz4gp5wJ59gW5o3~OMp~H~gNJPvD0~Q__
0a0e0555-0b08-4e53-ad7f-2f222b0f9b4d	04CPTAC_C_UCEC_P_PNNL_20191223_B1S4_f09.mzML.gz	04CPTAC_C_UCEC_Phosphoproteome_PNNL_20191223	CPTAC3-UCECC Phosphoproteome New	CPTAC UCEC Confirmatory Study - Phosphoproteome	PDC000441	1	07a7b5aa-e984-480c-a339-a9399d7aa787	CPTAC3 Discovery and Confirmatory	Processed Mass Spectra	Open Standard	Open	195946769	2be894f4a97aec7a6d16b7bc23398989	Yes	https://d3iwtkuvwz4jtf.cloudfront.net/studies/441/mzml/04CPTAC_C_UCEC_P_PNNL_20191223_B1S4_f09.mzML.gz?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzQ0MS9tem1sLzA0Q1BUQUNfQ19VQ0VDX1BfUE5OTF8yMDE5MTIyM19CMVM0X2YwOS5tek1MLmd6IiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNzU1NjEwMjk4fX19XX0_&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=X1Tk~x5I80fdVac56v9E5kuuBGXCkqIRx4kRj1B7d1K1ja2DPp~hBOcBpgudRS76HuZDft0OYmE~ciwsRvWML2KBNbeyLBFo0o5SDKYWgWN9U3ZIauIjGgkJQAhLb~6iQJmPHPGuVO5er6F8-c0qfyUcs3Wxp6FVQN196PrAh-1v5nQnOMnn-FYoz1c3FXsTw58WAWKhf3s4vcxrwcptSmS0OP7QR2XvJAAVsI-zYgsHuieNPysHPfQ6K0XZ1O5W6bgADjAZZsNp6DSEQBrbtyNtQMx6YXdJmsWF45DPUVmHHwSC2l0YD2Zdot66AeujJNV8WiA3EwIPPvbHkdBXQw__
0ad0c55b-f388-4ece-9b57-f05222fa4b62	03CPTAC_C_UCEC_P_PNNL_20191223_B1S3_f03.mzML.gz	03CPTAC_C_UCEC_Phosphoproteome_PNNL_20191223	CPTAC3-UCECC Phosphoproteome New	CPTAC UCEC Confirmatory Study - Phosphoproteome	PDC000441	1	07a7b5aa-e984-480c-a339-a9399d7aa787	CPTAC3 Discovery and Confirmatory	Processed Mass Spectra	Open Standard	Open	204467243	05742c50ba20aee2e2174500bdf2ea6a	Yes	https://d3iwtkuvwz4jtf.cloudfront.net/studies/441/mzml/03CPTAC_C_UCEC_P_PNNL_20191223_B1S3_f03.mzML.gz?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzQ0MS9tem1sLzAzQ1BUQUNfQ19VQ0VDX1BfUE5OTF8yMDE5MTIyM19CMVMzX2YwMy5tek1MLmd6IiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNzU1NjEwMjk4fX19XX0_&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=T-l-9~nJ4a-VUBp9FRp8N15L-zTi8Jvu9mh-gtWZhAC208~2JQsGuRsa3bbYyJ3xoCfp7ZSDeZjK3LkjxYgaA3lE~7o~6lLcPdk8c78otSHjHrf7OmtL6cY-YVoZStiHtsl5VcJkjArlBKGP8yMAB54vjJtiPhghj1tt9YdYZEk8KO22DMEB4yRWM1ZdGjzvhwZaLYSRUL90d~f2rrZzLP2sh-Co9SAuXJDmQOpga4KymAOCvgOgPrpxoPzu9aUrXdjFdFFSN6CXYSrOqrgDXJrgpXEC-H9GLkDHRL6PqKVEPP6QXs5jf33EdXaABQC6VWXIRIxyhcI51OsYrb-uqw__
0b4fc0ff-f3c2-4864-aeeb-4ad4d895c8cf	16CPTAC_C_UCEC_P_PNNL_20200706_B4S4_f11.mzML.gz	16CPTAC_C_UCEC_Phosphoproteome_PNNL_20200706	CPTAC3-UCECC Phosphoproteome New	CPTAC UCEC Confirmatory Study - Phosphoproteome	PDC000441	1	07a7b5aa-e984-480c-a339-a9399d7aa787	CPTAC3 Discovery and Confirmatory	Processed Mass Spectra	Open Standard	Open	180356875	b7e4c0c2a5cec8d80e23aaeb75b058b9	Yes	https://d3iwtkuvwz4jtf.cloudfront.net/studies/441/mzml/16CPTAC_C_UCEC_P_PNNL_20200706_B4S4_f11.mzML.gz?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzQ0MS9tem1sLzE2Q1BUQUNfQ19VQ0VDX1BfUE5OTF8yMDIwMDcwNl9CNFM0X2YxMS5tek1MLmd6IiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNzU1NjEwMjk4fX19XX0_&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=EMNY-evzB1FN5t03gLNDyiyUNjRA87ei9ELz7NoKwzomBEtRfHtAV9qDdcOAtZwvOVjc4XehqU2W9Rk2qVQKK2lqJVdYtfygft~CoBHs0O5Mj41YcZSXA0Rn6-kz2CPuUKDJYQSpxgp6CCmSzyZ9sWsKjaDiWx-WpnTW0u9yzxQ12UooPQSXsinXoHwhw4PBvdjsMCjxAFMDH2F8-qlKAJJ7OF9x44Bdu8v0FDMJ8aGzniydthWMC3VheJ0bw8IcMTGtE-uUcGwjdyy3iAsasjVsrBZqD-itSmYCBrI5DcppAeHcNx2occBFE4v~~S~7KnEXg3IwLYqp35yi~owE4g__
0d6e6cca-6ba0-4760-afb2-1e8e2839d95f	06CPTAC_C_UCEC_P_PNNL_20200223_B2S2_f01.mzML.gz	06CPTAC_C_UCEC_Phosphoproteome_PNNL_20200223	CPTAC3-UCECC Phosphoproteome New	CPTAC UCEC Confirmatory Study - Phosphoproteome	PDC000441	1	07a7b5aa-e984-480c-a339-a9399d7aa787	CPTAC3 Discovery and Confirmatory	Processed Mass Spectra	Open Standard	Open	175427699	974437870382a0205cb97245f8c6b8e5	Yes	https://d3iwtkuvwz4jtf.cloudfront.net/studies/441/mzml/06CPTAC_C_UCEC_P_PNNL_20200223_B2S2_f01.mzML.gz?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzQ0MS9tem1sLzA2Q1BUQUNfQ19VQ0VDX1BfUE5OTF8yMDIwMDIyM19CMlMyX2YwMS5tek1MLmd6IiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNzU1NjEwMjk4fX19XX0_&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=EuGYaOrSrqIfMsJVcyOX0PJeWZzc6m14KgmUstJSEi6qFm84x2J6M6h03i1X6jz~-5WdNwe3Jroge23f6i2oUMYXyhUOOj6yx7THLnSMleFdy5DCzZvjdssZyw21P-E6GZR4cKZgT0MNPYwIEn2W6Cq2fpJfmRrZegFLe6N~Qb1tPGAco4U0FTodBofQJFKFakTkmS9JevpHX4Ctrp~g~27OQR59~FA7L~iPCzE~mjdm~tl4rj4Iza8iaLvfNvR~yL2L2JIKzX1rUMurZzzyViJNssK~sBsjH23debRH9KPeV~bUW2kedxNVKfuHVpxt~Wj2fVFPcHI1DdL2wM~SSQ__
0dc7d19f-80fd-4aac-b24d-fabcc880e0de	14CPTAC_C_UCEC_P_PNNL_20200706_B4S2_f02.mzML.gz	14CPTAC_C_UCEC_Phosphoproteome_PNNL_20200706	CPTAC3-UCECC Phosphoproteome New	CPTAC UCEC Confirmatory Study - Phosphoproteome	PDC000441	1	07a7b5aa-e984-480c-a339-a9399d7aa787	CPTAC3 Discovery and Confirmatory	Processed Mass Spectra	Open Standard	Open	183525912	ad0121b2d2749dcd5fa63d1cefa41c9f	Yes	https://d3iwtkuvwz4jtf.cloudfront.net/studies/441/mzml/14CPTAC_C_UCEC_P_PNNL_20200706_B4S2_f02.mzML.gz?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzQ0MS9tem1sLzE0Q1BUQUNfQ19VQ0VDX1BfUE5OTF8yMDIwMDcwNl9CNFMyX2YwMi5tek1MLmd6IiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNzU1NjEwMjk4fX19XX0_&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=UYOjTg3lwK38oamW3rcrJWMQCeLngW4obTfA69RhO0xft1ZY-qD10pwSWUJkw4uG9bKVLJ1~CN3hi2lFGiesxJwFVqD8ImaRvkQC-QN66~T5D6xJJ1l1~gxf19GxzCD~bez51siLXAQk8zAx~89msVlJj-Jmx-K5k4KSaEhNIMhufDodSargUjvtztcbcsfVqMMXBGAf580MsuRE6r2lH5pTwX8U1VvOQgwW5sC0rjHq4wM1AlKZ-8M82Vm9sFOyHAeql9A0jJAb3~CDJNhW1uXDeNVcQIEOty60jbsVUcYt2g9dWJmPhVduLqlpTsu86WGA7WO63A1wIWv9yGHCNQ__
