File ID	File Name	Run Metadata ID	Protocol	Study Name	PDC Study ID	PDC Study Version	Study ID	Project Name	Data Category	File Type	Access	File Size (in bytes)	Md5sum	Downloadable	File Download Link
00f423ab-4cd7-4987-b27b-7a0ebebbeabf	02CPTAC_BCprospective_W_BI_20160913_BL_f07.mzML.gz	02CPTAC_BCprospective_Proteome_BC_20160913	Prospective Breast BI Proteome	Prospective Breast BI Proteome	PDC000120	2	b91a0a02-f3a0-11ea-b1fd-0aad30af8a83	CPTAC2 Confirmatory	Processed Mass Spectra	Open Standard	Open	148075224	8c3f456f8553b9e2f69b91d602ba46c1	Yes	https://d3iwtkuvwz4jtf.cloudfront.net/studies/241/mzml/02CPTAC_BCprospective_W_BI_20160913_BL_f07.mzML.gz?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzI0MS9tem1sLzAyQ1BUQUNfQkNwcm9zcGVjdGl2ZV9XX0JJXzIwMTYwOTEzX0JMX2YwNy5tek1MLmd6IiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNzU1NjEwMTc3fX19XX0_&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=VRqsfc0gEHmiV3~N3tuA8XHXEa--0vpeqFvPT-lCMkyWIJF4po26yZjH594V8wDe04s3mXJNpVunLnlkCM8sYNDBMT64p5Oa0oMWmTUf-tUPpqX5uCmlh9Ca7p1MduwaZgz2TdeO8nnWOduVYB8SFib4gDF99o7NWmcnUJS5yW4ccH0cA6OFmqp4kajh4R9xUMGcef8rZZ2kiB141FCw24KhlndgUrExFnUT7morK~VmrFkV36waRaK4Cjt3IG0AEFmsxEiyypH895aNgT8yGYIcGEyCt6aQL7JPRtN8aoGeSrp1JtgVMUUQ2iarVfvKsTt~nCpLoBtIVo1EK78LjQ__
0194642d-cbe3-4699-befa-681f6eb67cc2	02CPTAC_BCprospective_W_BI_20160913_BL_f19.mzML.gz	02CPTAC_BCprospective_Proteome_BC_20160913	Prospective Breast BI Proteome	Prospective Breast BI Proteome	PDC000120	2	b91a0a02-f3a0-11ea-b1fd-0aad30af8a83	CPTAC2 Confirmatory	Processed Mass Spectra	Open Standard	Open	137213000	81bcbaa7686610a754d63a584a1dfe6f	Yes	https://d3iwtkuvwz4jtf.cloudfront.net/studies/241/mzml/02CPTAC_BCprospective_W_BI_20160913_BL_f19.mzML.gz?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzI0MS9tem1sLzAyQ1BUQUNfQkNwcm9zcGVjdGl2ZV9XX0JJXzIwMTYwOTEzX0JMX2YxOS5tek1MLmd6IiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNzU1NjEwMTc3fX19XX0_&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=EAOjIWMKcDIvGWx6-nDLxxwunlDT9dJuZQWh9sEfl-iMUK9RT7a~GWi8HfCcwd93k~QDio~Be0PatdiccTsQaflWgil2Cn2o~G5q~KhiI7Sb6vixSpS3FG51uCRuNViO0u7eTvOR6YBBRMYrVqBVkIr3fHR1qIDS0g~ltWFYhpNCtuyP1gwNVZ~QIv99GFsy64~omkEVnfn8wfi-kANcMXtW8a8FGVpeg6Ev6u0kLpefl1c~UTttMtYUK20i2QWCGxHt9bRTtiDX1c9oF4IzL5IF~yl2WA24zDzAVTqdfb4MWf39KSaK~4ComfSGXIC-0oN~E2H52UAsJDk7b30DWQ__
01b78697-6be6-4583-a275-0bc563e597b6	13CPTAC_BCProspective_W_BI_20170527_BL_f10.mzML.gz	13CPTAC_BCprospective_Proteome_BC_20170527	Prospective Breast BI Proteome	Prospective Breast BI Proteome	PDC000120	2	b91a0a02-f3a0-11ea-b1fd-0aad30af8a83	CPTAC2 Confirmatory	Processed Mass Spectra	Open Standard	Open	153924198	9f92cf68ae24fe3c0e683d759baf0a9f	Yes	https://d3iwtkuvwz4jtf.cloudfront.net/studies/241/mzml/13CPTAC_BCProspective_W_BI_20170527_BL_f10.mzML.gz?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzI0MS9tem1sLzEzQ1BUQUNfQkNQcm9zcGVjdGl2ZV9XX0JJXzIwMTcwNTI3X0JMX2YxMC5tek1MLmd6IiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNzU1NjEwMTc3fX19XX0_&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=VcMZnz6DgR3e-SSkM4wlveAdVq2-FW2iqfIHg5Af7lEOXKe4kmJ3yfXA10Ywu4CyydZnX81KGmSqMQS2z27XxQFZrUXmWot5ka9WUnsX3lUyrCGxvnbilN8M4yRhopsnPPx7Z13Uf3PnpMukRPB40ZK6l1r7hk3sIDgSm7ivEOLDeoCCt2lAtUc4nXSW7sIbJmCT8kGkdrKFYuRvOpbgVv316gOdbhjPlivNHvfZ7KfruF0fGqN093xQht4eZTitkhBbdvLP1UBsm8sP~ecUEGC5JQzRmgWR-7GjPhDxnFopYEryG6zqNb7KcmI4C1hrbRM5mbUp9e3yzLBl8BOn6g__
0203bf30-8571-4031-a291-3236553d3118	15CPTAC_BCProspective_W_BI_20170606_BL_f18.mzML.gz	15CPTAC_BCprospective_Proteome_BC_20170608	Prospective Breast BI Proteome	Prospective Breast BI Proteome	PDC000120	2	b91a0a02-f3a0-11ea-b1fd-0aad30af8a83	CPTAC2 Confirmatory	Processed Mass Spectra	Open Standard	Open	141998611	067d6b8a8c8187256aa1b3ac17c4d8de	Yes	https://d3iwtkuvwz4jtf.cloudfront.net/studies/241/mzml/15CPTAC_BCProspective_W_BI_20170606_BL_f18.mzML.gz?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzI0MS9tem1sLzE1Q1BUQUNfQkNQcm9zcGVjdGl2ZV9XX0JJXzIwMTcwNjA2X0JMX2YxOC5tek1MLmd6IiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNzU1NjEwMTc3fX19XX0_&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=Lx6kbkhYXR-bgs2koWc~KV9dlSKcqHJsWfxmUNMMq~DrqbmX0KViybfo3zDe~2p6IQLcvyCsG8-4Ge4nsWSEQGrK5dk9gqlmpEKr6QywKPQb6ZflwAry6w~H2RA8iH~eHULpNlsDYdKFi5AxbAc5p9MF-ajmJdc5AMlwaSFiXgjnilykAdF7JdzsWICHwDNhFLURguKwjVx5p-9WajjKeUZr0kdJDxqHEI95e7XzfgiM-wwxM7soRoM1IYd9W0mY10BQYrHd0xQrpxZIvFejAyBUQRu8drqiV6SCNTVzP-SKJLOemSbGS5A-lAgg2QAiHnY~TNfzLoMTOokP~HAbLw__
021c9877-c182-4f71-86a7-ce09a4b60299	07CPTAC_BCprospective_W_BI_20161119_BA_f04.mzML.gz	07CPTAC_BCprospective_Proteome_BC_20161119	Prospective Breast BI Proteome	Prospective Breast BI Proteome	PDC000120	2	b91a0a02-f3a0-11ea-b1fd-0aad30af8a83	CPTAC2 Confirmatory	Processed Mass Spectra	Open Standard	Open	145181703	9283df13c033051285abc78c0b9c2c2e	Yes	https://d3iwtkuvwz4jtf.cloudfront.net/studies/241/mzml/07CPTAC_BCprospective_W_BI_20161119_BA_f04.mzML.gz?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzI0MS9tem1sLzA3Q1BUQUNfQkNwcm9zcGVjdGl2ZV9XX0JJXzIwMTYxMTE5X0JBX2YwNC5tek1MLmd6IiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNzU1NjEwMTc3fX19XX0_&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=NozWtCKXWkjALCcAP3nrUYtG4vDVqnSawkl4Me4r6lBqwOAfhUXJ14ViCbheDj3q2oDWFoCZvJblwq8VX3FZ-xWzZvejpjoePBOxfDSXHxLEePPy3eUOrrqiQISk2VipJjevOi3GxFKEdulc~BWceNosbKsSjPzkwN5c0LAPa7puYE15BbQy1Oy5PN4bxfyxEiTCQIy0zLXAKiWHfitzg-z3mkjRb96cUbfQ0V71wzxKEpbPGzyhRq9ZJY~KFlrYywtdtTQBWJ~KNAfefxAQQaE8u86hTHRX1yAusFPeh~Hwbc7Q0BrSMSv-V1jKAmwR-NTc3GbG8Xeblp7roNNxbw__
0251f5ad-3d90-4686-b513-330ba3d70e66	16CPTAC_BCProspective_W_BI_20170609_BL_f09.mzML.gz	16CPTAC_BCprospective_Proteome_BC_20170609	Prospective Breast BI Proteome	Prospective Breast BI Proteome	PDC000120	2	b91a0a02-f3a0-11ea-b1fd-0aad30af8a83	CPTAC2 Confirmatory	Processed Mass Spectra	Open Standard	Open	149275585	8edc5af0237786f23e2020a33ea88f79	Yes	https://d3iwtkuvwz4jtf.cloudfront.net/studies/241/mzml/16CPTAC_BCProspective_W_BI_20170609_BL_f09.mzML.gz?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzI0MS9tem1sLzE2Q1BUQUNfQkNQcm9zcGVjdGl2ZV9XX0JJXzIwMTcwNjA5X0JMX2YwOS5tek1MLmd6IiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNzU1NjEwMTc3fX19XX0_&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=J0bUubNNoZM3a29jdM~bPyqUmMzhM8MIL9oXJAjNfT6Z1uWB9s5wa3YdNgwRdoymIfU0eSx0UEVkbT-0ZooJ04KzPiJbvLG3c8w6ScLyQdATo5WOCAuAnx12blnd1HHcpAFFvr6BhcLFpxQexrW7Sb4mL3BgUx0Mf94TvrlWyiP0GYQlJUB1LplFkl7XMViV2brO-5haW4QGnJCJs4Fkp5LpR3y-2H2~NCsVknMXl84vZxdG-4-6RTV41XTHVg2WmVtTjyqhvVvm7Y-W4LCjPwTwMW2y-taHjSn7iV-I-n6HC~wCqWMT81b8lUMSDjeUQCyURxnjcbe~P0GAc6WoMA__
02e07bbf-e162-4981-b8b1-65152b855747	17CPTAC_BCProspective_W_BI_20170613_BL_f08.mzML.gz	17CPTAC_BCprospective_Proteome_BC_20170613	Prospective Breast BI Proteome	Prospective Breast BI Proteome	PDC000120	2	b91a0a02-f3a0-11ea-b1fd-0aad30af8a83	CPTAC2 Confirmatory	Processed Mass Spectra	Open Standard	Open	150453795	bb86dc08fe6b709662ab3b32b05e5afa	Yes	https://d3iwtkuvwz4jtf.cloudfront.net/studies/241/mzml/17CPTAC_BCProspective_W_BI_20170613_BL_f08.mzML.gz?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzI0MS9tem1sLzE3Q1BUQUNfQkNQcm9zcGVjdGl2ZV9XX0JJXzIwMTcwNjEzX0JMX2YwOC5tek1MLmd6IiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNzU1NjEwMTc3fX19XX0_&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=PR2QVUE0aMZEieZEdhrZmuw63ZLfFrxLhyphVFscpWthacs2WsHwI~DL29MtFO3ftWH4LGQ0mgWMcZh3EEafJyhrh9FmiaUn3QN6li7tQJPgrp~L0mszU6fpHTl0MeV0f7EBZRdrMFiHGZ4JmDIhMT-xWPj7Wq4zyBbT5DGnHFmFR5Fm-75oOauIvN8mz9JpMx-C3FJkPgSGMu~6yqpBufnYrlwxCtIyuQjvdvL~cGgu4rLoRQhaIBfblKbh9WR133fkpE00AKQH78WAWLCZNNfL9QEleyHYsWH2YxwJi9zeXzbSWYUmad1RWUwFxGTjKirW8XovOEstFUNZuZl2dA__
031d06ef-e250-48aa-93f4-d1cf40593b4d	09CPTAC_BCprospective_W_BI_20170117_BL_f21.mzML.gz	09CPTAC_BCprospective_Proteome_BC_20170117	Prospective Breast BI Proteome	Prospective Breast BI Proteome	PDC000120	2	b91a0a02-f3a0-11ea-b1fd-0aad30af8a83	CPTAC2 Confirmatory	Processed Mass Spectra	Open Standard	Open	122138270	7ed0de3e7a123f8f94cc87b274e41734	Yes	https://d3iwtkuvwz4jtf.cloudfront.net/studies/241/mzml/09CPTAC_BCprospective_W_BI_20170117_BL_f21.mzML.gz?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzI0MS9tem1sLzA5Q1BUQUNfQkNwcm9zcGVjdGl2ZV9XX0JJXzIwMTcwMTE3X0JMX2YyMS5tek1MLmd6IiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNzU1NjEwMTc3fX19XX0_&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=YD~5jl1Ircn1GqltyOfM37fhieEGvzgB49I9unaONmZFZbvkLonaNi0gKXj8pPRuVYNYDgiwSTy~dAliGf1kf5Tjg4-a87fqUDA~rXfBWPNv6Qa-3NQ5YZD5pKFvbg9FRDybWJXj0ZleSlBI6cpUK3GsLMwpD9YzoWNU09s5FLjagrCeOivp3Y92wwlvder2TCkv~61xXJ7lEIj-gtjEvVJGcSZNtgaxA4OrlpO6a3mlhNGMtqX1yL3PZljQmnpeLPuKcBw27Zq04InDmcxL81NlWe1OoCo-1~mj1qCo-FGvnGKwLLH0v7WsQfS1oWDuKqefLwpjp1UKEg7tRdVM~A__
03a04cb2-c933-4611-b586-a77629f367c9	17CPTAC_BCProspective_W_BI_20170613_BL_f12.mzML.gz	17CPTAC_BCprospective_Proteome_BC_20170613	Prospective Breast BI Proteome	Prospective Breast BI Proteome	PDC000120	2	b91a0a02-f3a0-11ea-b1fd-0aad30af8a83	CPTAC2 Confirmatory	Processed Mass Spectra	Open Standard	Open	150280687	0b7e9eb840b886ef4d7ff65097a25845	Yes	https://d3iwtkuvwz4jtf.cloudfront.net/studies/241/mzml/17CPTAC_BCProspective_W_BI_20170613_BL_f12.mzML.gz?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzI0MS9tem1sLzE3Q1BUQUNfQkNQcm9zcGVjdGl2ZV9XX0JJXzIwMTcwNjEzX0JMX2YxMi5tek1MLmd6IiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNzU1NjEwMTc3fX19XX0_&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=dYHJ3EHn41m5OKgBU9QJ0SKf9AHgUZn1MWDZPyys8Wu2ALAUxePxx0UTqvHjHw9SDGeRpaEs49plmHRxUNF3UltoUDacv81v5JR0P2XW5CNGBq5hHeLyu5N5yg-VSazwHpoE~OgnBUAtErcbzR79-auRGo8KkH02Q~DCYS-Wun1hZn-J9pwENuYw23liiiOW5H~DDOzBUQBioC42DdmfyouH-cNNOSfU1x6akowHOsNjAsgTRwiYdiCwxYyuwgsZCp9p~gTFDvwqh8ywpkrb7TV6e8v51XyqSSTkUHVTmIONOrcakXxT~2z-GRhioGRgoze5ofczGVXr4t7u3INBQw__
04224498-8a03-4a6a-8a5f-592aebcb931f	02CPTAC_BCprospective_W_BI_20160913_BL_f17.mzML.gz	02CPTAC_BCprospective_Proteome_BC_20160913	Prospective Breast BI Proteome	Prospective Breast BI Proteome	PDC000120	2	b91a0a02-f3a0-11ea-b1fd-0aad30af8a83	CPTAC2 Confirmatory	Processed Mass Spectra	Open Standard	Open	141214085	32a1cca3abb39cfcbd891f3e3c2628fb	Yes	https://d3iwtkuvwz4jtf.cloudfront.net/studies/241/mzml/02CPTAC_BCprospective_W_BI_20160913_BL_f17.mzML.gz?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9kM2l3dGt1dnd6NGp0Zi5jbG91ZGZyb250Lm5ldC9zdHVkaWVzLzI0MS9tem1sLzAyQ1BUQUNfQkNwcm9zcGVjdGl2ZV9XX0JJXzIwMTYwOTEzX0JMX2YxNy5tek1MLmd6IiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNzU1NjEwMTc3fX19XX0_&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=RkvGzYUjRd92mdXOpt--PLhKi~rXrbI8BBpR8lRCd4wZ9vNOys5Tlj85l~cVfbQDxRg2UUii0BXsaL97yIWPeHMk~SzDVrALETXSrnKRSeNaUCMk7679nDhoV81E3ExdtbEKchM3GwyLZyCjB9jYmGPz~XrQ0LeAj~0tmIIY7Qg04rXa9OIqz1iA6o2JbiVU9av8gqxunOR1F0cfB5XD61~85nGU5lAtvOKymR8XSemTLxbJPMxFO~Y30Vl~ex0u~3XwwUJ596lv31cQXg0wExr43s4hkIXXxfWQhuFSxXLkLQP~RMrGHhHvbN~0EIbz7yxCAm5UMwxavuMggQDb4w__
